,car.twist.twist.linear.x,car.twist.twist.linear.y,ball.RelativePosition.position.x,ball.RelativePosition.position.y,ball.RelativePosition.position.z,ball.angular_velocity.x,ball.angular_velocity.y,ball.angular_velocity.z,ball.linear_acceleration.x,ball.linear_acceleration.y,ball.linear_acceleration.z,ball.RelativeVel.x,ball.RelativeVel.y,ball.RelativeVel.z,ball.EnergySum,controlSignal.cmd.linear.x,controlSignal.cmd.linear.y,controlSignal.cmd.twist.x,controlSignal.cmd.twist.y
1312,-2.60038851784,-2.60213445061e-05,0.029353237719200002,-0.011866250097799999,0.0358739277706,1.5834763256,7.9027174129399995,21.2376999106,-5.579212020240001,4.31047991157,-2.1804132155000002,-0.2464346329699998,0.010628073353006098,-0.0752098868076,0.3848142478238137,-2.6,0.0,0.0,0.0
1313,-2.60001318979,-9.13212952087e-05,0.0227603793184,-0.012024342220100001,0.034400253055199996,-7.4822486265,8.064467135060001,21.5396290367,2.0130074481599998,-5.25675496004,2.2473564641799997,-0.31299087908000045,0.028516724204108702,-0.0863097870547,0.3902354165849762,-2.6,0.0,0.0,0.0
1314,-2.60037885726,-7.88874730202e-06,0.0156310050442,-0.011915969399500001,0.0329901053275,-22.451562271599997,8.00474228769,11.2676116147,-0.23791242480099997,0.35096332265600005,-1.52270368489,-0.32773300086000035,0.035218834388002024,-0.085790314605,0.38130766432368773,-2.6,0.0,0.0,0.0
1315,-2.6000265496,-9.70313381459e-05,0.00805113686312,-0.0115367157771,0.0317724834222,-26.1276286963,7.68330290083,0.412224383409,-1.13397768541,-3.4745269290699996,3.4377954016300003,-0.3905045616599998,0.0708258250601459,-0.0316713834308,0.3906269308881299,-2.6,0.0,0.0,0.0
1316,-2.5999886237200003,-9.17352898613e-05,-0.00804979004045,-0.0103335496602,0.030149167866700004,-12.173461382000001,5.029043122169999,-25.549830028800002,7.83237697877,8.960976876739998,-2.0846194979900003,-0.39694402284999963,0.0745037261029613,-0.0384143615814,0.3777573579212964,-2.6,0.0,0.0,0.0
1317,-2.60001598263,-8.78666287926e-05,-0.012198876887299998,-0.00998086398693,0.0299098214895,-8.3869735842,4.51673560869,-27.1416072804,-5.6013953248899995,-7.29007527892,0.850695103776,-0.41311304191,0.07943800399219259,-0.0296791443383,0.3820430673386253,-2.6,0.0,0.0,0.0
1318,-2.60017716968,2.15118038751e-05,-0.0247336764995,-0.0087133785065,0.0296579152434,21.4281523231,0.790629884958,-19.2192644795,-0.670222636136,-0.555823171475,-0.0235813311029,-0.41557740787999986,0.08178716839272492,-0.0329722900906,0.38088801676920925,-2.6,0.0,0.0,0.0
1319,-2.60038197975,2.3149694209499999e-07,-0.0329853506645,-0.0076223963432,0.0299517243341,27.2117543919,0.145994289695,-7.37520921977,-1.42318716675,-8.355241262689999,-4.089989630330001,-0.41521261668999987,0.09504146515175789,0.009282638676450001,0.38428718074295354,-2.6,0.0,0.0,0.0
1320,-2.60019245815,1.17600023192e-05,-0.0449101199957,-0.00579779636435,0.030996329261599998,21.717276349000002,1.80659232521,15.192813998599998,-1.00808661105,5.665717281159999,-0.034513972751,-0.41214444685999974,0.10008429960968081,0.0090561394149,0.3937449896471788,-2.6,0.0,0.0,0.0
1321,-2.60039562785,-3.22055887542e-05,-0.048721988927600005,-0.0051658303238900005,0.031449594929,15.3213065669,2.97421846833,20.5761828348,-0.16962371849100003,2.51151810548,-1.13411871725,-0.38527544132000013,0.1070730597157542,0.0364388827292,0.3888208292920834,-2.6,0.0,0.0,0.0
1322,-2.60018560556,1.50857061295e-05,-0.0627631777319,-0.00243277087943,0.0337420736117,-3.39280230662,6.233861248719999,22.0027166062,1.13000766339,2.1699818146400003,-0.701064262765,-0.3725605067900002,0.1097131107378705,0.0597720111276,0.40787781699548,-2.6,0.0,0.0,0.0
1323,-2.60038111526,-3.31349600902e-06,-0.0659259693339,-0.0017494424061900002,0.034408032303,-8.8399375435,6.95735154154,18.8455676442,1.4862551595299998,-4.8140650779800005,1.97976977553,-0.3214343107300004,0.11246837766600903,0.067773257268,0.39747989981440446,-2.6,0.0,0.0,0.0
1324,-2.6004002325499997,-3.38962647854e-05,-0.074452805978,0.00038033207589899997,0.036414273601199997,-15.690783083,6.85409567094,5.22449657615,2.76849724645,7.391573398769999,-1.1948556750900001,-0.3084233881900005,0.1123435434647854,0.060952019974999994,0.4125904847316883,-2.6,0.0,0.0,0.0
1325,-2.59994905354,-0.000105734768829,-0.07692966379380001,0.00107582254226,0.0371380779372,-15.486912492,6.43565360714,2.50239081445,6.409520701310001,17.1081741406,-5.1797082471,-0.23805968131999977,0.111100177441829,0.0671048311574,0.40071252361578447,-2.6,0.0,0.0,0.0
1326,-2.59830124818,0.000179395216512,-0.079223959811,0.00175400383667,0.037822886908,-14.817583897899999,5.865461042690001,0.05445527934769999,1.124558928,1.25029747882,1.3633788159,-0.22296941226000033,0.109840284875488,0.05837860485640001,0.40325844594343907,-2.6,0.0,0.0,0.0
1327,-2.5999414799,3.32380176788e-05,-0.08651631850089998,0.0044872947382,0.040092487023,-9.065745586819999,2.56888641221,-6.28721064603,0.732558470466,3.18485346712,0.8685732922589999,-0.20189053189000017,0.1095636546403212,0.057808569739999996,0.4209592788355776,-2.6,0.0,0.0,0.0
